code	parent	level	unit	name
19078	458	3	phường	Quảng Phong
19081	458	3	phường	Quảng Thuận
19084	458	3	xã	Quảng Tân
19087	458	3	xã	Quảng Hải
19090	458	3	xã	Quảng Sơn
19093	458	3	xã	Quảng Lộc
19096	458	3	xã	Quảng Thủy
19099	458	3	xã	Quảng Văn
19102	458	3	phường	Quảng Phúc
19105	458	3	xã	Quảng Hòa
19108	458	3	xã	Quảng Minh
45		1	tỉnh	Quảng Trị
461	45	2	thành phố	Đông Hà
19330	461	3	phường	Đông Giang
19333	461	3	phường	1
19336	461	3	phường	Đông Lễ
19339	461	3	phường	Đông Thanh
19342	461	3	phường	2
19345	461	3	phường	4
19348	461	3	phường	5
19351	461	3	phường	Đông Lương
19354	461	3	phường	3
462	45	2	thị xã	Quảng Trị
19357	462	3	phường	1
19358	462	3	phường	An Đôn
19360	462	3	phường	2
19361	462	3	phường	3
19705	462	3	xã	Hải Lệ
464	45	2	huyện	Vĩnh Linh
19363	464	3	thị trấn	Hồ Xá
19366	464	3	thị trấn	Bến Quan
19369	464	3	xã	Vĩnh Thái
19372	464	3	xã	Vĩnh Tú
19375	464	3	xã	Vĩnh Chấp
19378	464	3	xã	Trung Nam
19384	464	3	xã	Kim Thạch
19387	464	3	xã	Vĩnh Long
19393	464	3	xã	Vĩnh Khê
19396	464	3	xã	Vĩnh Hòa
19402	464	3	xã	Vĩnh Thủy
19405	464	3	xã	Vĩnh Lâm
19408	464	3	xã	Hiền Thành
19414	464	3	thị trấn	Cửa Tùng
19417	464	3	xã	Vĩnh Hà
19420	464	3	xã	Vĩnh Sơn
19423	464	3	xã	Vĩnh Giang
19426	464	3	xã	Vĩnh Ô
465	45	2	huyện	Hướng Hóa
19429	465	3	thị trấn	Khe Sanh
19432	465	3	thị trấn	Lao Bảo
19435	465	3	xã	Hướng Lập
19438	465	3	xã	Hướng Việt
19441	465	3	xã	Hướng Phùng
19444	465	3	xã	Hướng Sơn
19447	465	3	xã	Hướng Linh
19450	465	3	xã	Tân Hợp
19453	465	3	xã	Hướng Tân
19456	465	3	xã	Tân Thành
19459	465	3	xã	Tân Long
19462	465	3	xã	Tân Lập
19465	465	3	xã	Tân Liên
19468	465	3	xã	Húc
19471	465	3	xã	Thuận
19474	465	3	xã	Hướng Lộc
19477	465	3	xã	Ba Tầng
19480	465	3	xã	Thanh
19483	465	3	xã	 A Dơi
19489	465	3	xã	Lìa
19492	465	3	xã	Xy
466	45	2	huyện	Gio Linh
19495	466	3	thị trấn	Gio Linh
19496	466	3	thị trấn	Cửa Việt
19498	466	3	xã	Trung Giang
19501	466	3	xã	Trung Hải
19504	466	3	xã	Trung Sơn
19507	466	3	xã	Phong Bình
19510	466	3	xã	Gio Mỹ
19519	466	3	xã	Gio Hải
19522	466	3	xã	Gio An
19534	466	3	xã	Linh Trường
19537	466	3	xã	Gio Sơn
19543	466	3	xã	Gio Mai
19546	466	3	xã	Hải Thái
19552	466	3	xã	Gio Quang
467	45	2	huyện	Đa Krông
19555	467	3	thị trấn	Krông Klang
19558	467	3	xã	Mò Ó
19561	467	3	xã	Hướng Hiệp
19564	467	3	xã	Đa Krông
19567	467	3	xã	Triệu Nguyên
19570	467	3	xã	Ba Lòng
19576	467	3	xã	Ba Nang
19579	467	3	xã	Tà Long
19582	467	3	xã	Húc Nghì
19585	467	3	xã	A Vao
19588	467	3	xã	Tà Rụt
19591	467	3	xã	A Bung
19594	467	3	xã	A Ngo
468	45	2	huyện	Cam Lộ
19597	468	3	thị trấn	Cam Lộ
19600	468	3	xã	Cam Tuyền
19603	468	3	xã	Thanh An
19606	468	3	xã	Cam Thủy
19612	468	3	xã	Cam Thành
19615	468	3	xã	Cam Hiếu
19618	468	3	xã	Cam Chính
19621	468	3	xã	Cam Nghĩa
469	45	2	huyện	Triệu Phong
19624	469	3	thị trấn	Ái Tử
19627	469	3	xã	Triệu Tân
19633	469	3	xã	Triệu Phước
19636	469	3	xã	Triệu Độ
19639	469	3	xã	Triệu Trạch
19642	469	3	xã	Triệu Thuận
19645	469	3	xã	Triệu Đại
19648	469	3	xã	Triệu Hòa
19654	469	3	xã	Triệu Cơ
19657	469	3	xã	Triệu Long
19660	469	3	xã	Triệu Tài
19666	469	3	xã	Triệu Trung
19669	469	3	xã	Triệu Ái
19672	469	3	xã	Triệu Thượng
19675	469	3	xã	Triệu Giang
19678	469	3	xã	Triệu Thành
470	45	2	huyện	Hải Lăng
19681	470	3	thị trấn	Diên Sanh
19684	470	3	xã	Hải An
19687	470	3	xã	Hải Bình
19693	470	3	xã	Hải Quy
19699	470	3	xã	Hải Hưng
19702	470	3	xã	Hải Phú
19708	470	3	xã	Hải Thượng
19711	470	3	xã	Hải Dương
19714	470	3	xã	Hải Định
19717	470	3	xã	Hải Lâm
19726	470	3	xã	Hải Phong
19729	470	3	xã	Hải Trường
19735	470	3	xã	Hải Sơn
19738	470	3	xã	Hải Chánh
19741	470	3	xã	Hải Khê
471	45	2	huyện	Cồn Cỏ
46		1	thành phố	Huế
474	46	2	quận	Thuận Hóa
19777	474	3	phường	Vỹ Dạ
19780	474	3	phường	Phường Đúc
19783	474	3	phường	Vĩnh Ninh
19786	474	3	phường	Phú Hội
19789	474	3	phường	Phú Nhuận
19792	474	3	phường	Xuân Phú
19795	474	3	phường	Trường An
19798	474	3	phường	Phước Vĩnh
19801	474	3	phường	An Cựu
19807	474	3	phường	Thuỷ Biều
19813	474	3	phường	Thuỷ Xuân
19815	474	3	phường	An Đông
19816	474	3	phường	An Tây
19900	474	3	phường	Thuận An
19909	474	3	phường	Dương Nỗ
19930	474	3	phường	Phú Thượng
19963	474	3	phường	Thủy Vân
19981	474	3	phường	Thủy Bằng
20002	474	3	phường	Hương Phong
475	46	2	quận	Phú Xuân
19750	475	3	phường	Tây Lộc
19753	475	3	phường	Thuận Lộc
19756	475	3	phường	Gia Hội
19759	475	3	phường	Phú Hậu
19762	475	3	phường	Thuận Hòa
19768	475	3	phường	Đông Ba
19774	475	3	phường	Kim Long
19803	475	3	phường	An Hòa
19804	475	3	phường	Hương Sơ
19810	475	3	phường	Hương Long
20014	475	3	phường	Hương Vinh
20023	475	3	phường	Hương An
20029	475	3	phường	Long Hồ
476	46	2	thị xã	Phong Điền
19819	476	3	phường	Phong Thu
19825	476	3	xã	Phong Thạnh
19828	476	3	phường	Phong Phú
19831	476	3	xã	Phong Bình
19837	476	3	xã	Phong Chương
19843	476	3	phường	Phong Hải
19846	476	3	phường	Phong Hòa
19852	476	3	phường	Phong Hiền
19855	476	3	xã	Phong Mỹ
19858	476	3	phường	Phong An
19861	476	3	xã	Phong Xuân
19864	476	3	xã	Phong Sơn
477	46	2	huyện	Quảng Điền
19867	477	3	thị trấn	Sịa
19870	477	3	xã	Quảng Thái
19873	477	3	xã	Quảng Ngạn
19876	477	3	xã	Quảng Lợi
19879	477	3	xã	Quảng Công
19882	477	3	xã	Quảng Phước
19885	477	3	xã	Quảng Vinh
19888	477	3	xã	Quảng An
19891	477	3	xã	Quảng Thành
19894	477	3	xã	Quảng Thọ
19897	477	3	xã	Quảng Phú
478	46	2	huyện	Phú Vang
19903	478	3	xã	Phú Thuận
19912	478	3	xã	Phú An
19915	478	3	xã	Phú Hải
19918	478	3	xã	Phú Xuân
19921	478	3	xã	Phú Diên
19927	478	3	xã	Phú Mỹ
19933	478	3	xã	Phú Hồ
19936	478	3	xã	Vinh Xuân
19939	478	3	xã	Phú Lương
19942	478	3	thị trấn	Phú Đa
19945	478	3	xã	Vinh Thanh
19948	478	3	xã	Vinh An
19954	478	3	xã	Phú Gia
19957	478	3	xã	Vinh Hà
479	46	2	thị xã	Hương Thủy
19960	479	3	phường	Phú Bài
19966	479	3	xã	Thủy Thanh
19969	479	3	phường	Thủy Dương
19972	479	3	phường	Thủy Phương
19975	479	3	phường	Thủy Châu
19978	479	3	phường	Thủy Lương
19984	479	3	xã	Thủy Tân
19987	479	3	xã	Thủy Phù
19990	479	3	xã	Phú Sơn
19993	479	3	xã	Dương Hòa
480	46	2	thị xã	Hương Trà
19996	480	3	phường	Tứ Hạ
20005	480	3	xã	Hương Toàn
20008	480	3	phường	Hương Vân
20011	480	3	phường	Hương Văn
20017	480	3	phường	Hương Xuân
20020	480	3	phường	Hương Chữ
20026	480	3	xã	Hương Bình
20035	480	3	xã	Bình Tiến
20041	480	3	xã	Bình Thành
481	46	2	huyện	A Lưới
20044	481	3	thị trấn	A Lưới
20047	481	3	xã	Hồng Vân
20050	481	3	xã	Hồng Hạ
20053	481	3	xã	Hồng Kim
20056	481	3	xã	Trung Sơn
20059	481	3	xã	Hương Nguyên
20065	481	3	xã	Hồng Bắc
20068	481	3	xã	A Ngo
20071	481	3	xã	Sơn Thủy
20074	481	3	xã	Phú Vinh
20080	481	3	xã	Hương Phong
20083	481	3	xã	Quảng Nhâm
20086	481	3	xã	Hồng Thượng
20089	481	3	xã	Hồng Thái
20095	481	3	xã	A Roàng
20098	481	3	xã	Đông Sơn
20101	481	3	xã	Lâm Đớt
20104	481	3	xã	Hồng Thủy
482	46	2	huyện	Phú Lộc
20107	482	3	thị trấn	Phú Lộc
20110	482	3	thị trấn	Lăng Cô
20113	482	3	xã	Vinh Mỹ
20116	482	3	xã	Vinh Hưng
20122	482	3	xã	Giang Hải
20125	482	3	xã	Vinh Hiền
20128	482	3	xã	Lộc Bổn
20131	482	3	thị trấn	Lộc Sơn
20134	482	3	xã	Lộc Bình
20137	482	3	xã	Lộc Vĩnh
20140	482	3	xã	Lộc An
20143	482	3	xã	Lộc Điền
20146	482	3	xã	Lộc Thủy
20149	482	3	xã	Lộc Trì
20152	482	3	xã	Lộc Tiến
20155	482	3	xã	Lộc Hòa
20158	482	3	xã	Xuân Lộc
20161	482	3	thị trấn	Khe Tre
20164	482	3	xã	Hương Phú
20167	482	3	xã	Hương Sơn
20170	482	3	xã	Hương Lộc
20173	482	3	xã	Thượng Quảng
20176	482	3	xã	Hương Hòa
20179	482	3	xã	Hương Xuân
20182	482	3	xã	Hương Hữu
20185	482	3	xã	Thượng Lộ
20188	482	3	xã	Thượng Long
20191	482	3	xã	Thượng Nhật
48		1	thành phố	Đà Nẵng
490	48	2	quận	Liên Chiểu
20194	490	3	phường	Hòa Hiệp Bắc
20195	490	3	phường	Hòa Hiệp Nam
20197	490	3	phường	Hòa Khánh Bắc
20198	490	3	phường	Hòa Khánh Nam
20200	490	3	phường	Hòa Minh
491	48	2	quận	Thanh Khê
20206	491	3	phường	Thanh Khê Tây
20207	491	3	phường	Thanh Khê Đông
20209	491	3	phường	Xuân Hà
20215	491	3	phường	Chính Gián
20218	491	3	phường	Thạc Gián
20224	491	3	phường	An Khê
492	48	2	quận	Hải Châu
20227	492	3	phường	Thanh Bình
20230	492	3	phường	Thuận Phước
20233	492	3	phường	Thạch Thang
20236	492	3	phường	Hải Châu
20242	492	3	phường	Phước Ninh
20245	492	3	phường	Hòa Thuận Tây
20254	492	3	phường	Bình Thuận
20257	492	3	phường	Hòa Cường Bắc
20258	492	3	phường	Hòa Cường Nam
493	48	2	quận	Sơn Trà
20263	493	3	phường	Thọ Quang
20266	493	3	phường	Nại Hiên Đông
20269	493	3	phường	Mân Thái
20272	493	3	phường	An Hải Bắc
20275	493	3	phường	Phước Mỹ
20278	493	3	phường	An Hải Nam
494	48	2	quận	Ngũ Hành Sơn
20284	494	3	phường	Mỹ An
20285	494	3	phường	Khuê Mỹ
20287	494	3	phường	Hoà Quý
20290	494	3	phường	Hoà Hải
495	48	2	quận	Cẩm Lệ
20260	495	3	phường	Khuê Trung
20305	495	3	phường	Hòa Phát
20306	495	3	phường	Hòa An
20311	495	3	phường	Hòa Thọ Tây
20312	495	3	phường	Hòa Thọ Đông
20314	495	3	phường	Hòa Xuân
497	48	2	huyện	Hòa Vang
20293	497	3	xã	Hòa Bắc
20296	497	3	xã	Hòa Liên
20299	497	3	xã	Hòa Ninh
20302	497	3	xã	Hòa Sơn
20308	497	3	xã	Hòa Nhơn
20317	497	3	xã	Hòa Phú
20320	497	3	xã	Hòa Phong
20323	497	3	xã	Hòa Châu
20326	497	3	xã	Hòa Tiến
20329	497	3	xã	Hòa Phước
20332	497	3	xã	Hòa Khương
498	48	2	huyện	Hoàng Sa
49		1	tỉnh	Quảng Nam
502	49	2	thành phố	Tam Kỳ
20335	502	3	phường	Tân Thạnh
20341	502	3	phường	An Mỹ
20344	502	3	phường	Hòa Hương
20347	502	3	phường	An Xuân
20350	502	3	phường	An Sơn
20353	502	3	phường	Trường Xuân
20356	502	3	phường	An Phú
20359	502	3	xã	Tam Thanh
20362	502	3	xã	Tam Thăng
20371	502	3	xã	Tam Phú
20375	502	3	phường	Hoà Thuận
20389	502	3	xã	Tam Ngọc
503	49	2	thành phố	Hội An
20398	503	3	phường	Minh An
20401	503	3	phường	Tân An
20404	503	3	phường	Cẩm Phô
20407	503	3	phường	Thanh Hà
20410	503	3	phường	Sơn Phong
20413	503	3	phường	Cẩm Châu
20416	503	3	phường	Cửa Đại
20419	503	3	phường	Cẩm An
20422	503	3	xã	Cẩm Hà
20425	503	3	xã	Cẩm Kim
20428	503	3	phường	Cẩm Nam
20431	503	3	xã	Cẩm Thanh
20434	503	3	xã	Tân Hiệp
504	49	2	huyện	Tây Giang
20437	504	3	xã	Ch'ơm
20440	504	3	xã	Ga Ri
20443	504	3	xã	A Xan
20446	504	3	xã	Tr'Hy
20449	504	3	xã	Lăng
20452	504	3	xã	A Nông
20455	504	3	xã	A Tiêng
20458	504	3	xã	Bha Lê
20461	504	3	xã	A Vương
20464	504	3	xã	Dang
505	49	2	huyện	Đông Giang
20467	505	3	thị trấn	P Rao
20470	505	3	xã	Tà Lu
20473	505	3	xã	Sông Kôn
20476	505	3	xã	Jơ Ngây
20479	505	3	xã	A Ting
20482	505	3	xã	 Tư
20485	505	3	xã	Ba
20488	505	3	xã	A Rooi
20491	505	3	xã	Za Hung
20494	505	3	xã	Mà Cooi
20497	505	3	xã	Ka Dăng
506	49	2	huyện	Đại Lộc
20500	506	3	thị trấn	Ái Nghĩa
20503	506	3	xã	Đại Sơn
20506	506	3	xã	Đại Lãnh
20509	506	3	xã	Đại Hưng
20512	506	3	xã	Đại Hồng
20515	506	3	xã	Đại Đồng
20518	506	3	xã	Đại Quang
20521	506	3	xã	Đại Nghĩa
20524	506	3	xã	Đại Hiệp
20527	506	3	xã	Đại Thạnh
20530	506	3	xã	Đại Chánh
20533	506	3	xã	Đại Tân
20536	506	3	xã	Đại Phong
20539	506	3	xã	Đại Minh
20542	506	3	xã	Đại Thắng
20545	506	3	xã	Đại Cường
20547	506	3	xã	Đại An
20548	506	3	xã	Đại Hòa
507	49	2	thị xã	Điện Bàn
20551	507	3	phường	Vĩnh Điện
20554	507	3	xã	Điện Tiến
20557	507	3	xã	Điện Hòa
20560	507	3	phường	Điện Thắng Bắc
20561	507	3	phường	Điện Thắng Trung
20562	507	3	phường	Điện Thắng Nam
20563	507	3	phường	Điện Ngọc
20566	507	3	xã	Điện Hồng
20569	507	3	xã	Điện Thọ
20572	507	3	xã	Điện Phước
20575	507	3	phường	Điện An
20578	507	3	phường	Điện Nam Bắc
20579	507	3	phường	Điện Nam Trung
20580	507	3	phường	Điện Nam Đông
20581	507	3	phường	Điện Dương
20584	507	3	xã	Điện Quang
20587	507	3	xã	Điện Trung
20590	507	3	xã	Điện Phong
20593	507	3	phường	Điện Minh
20596	507	3	phường	Điện Phương
508	49	2	huyện	Duy Xuyên
20599	508	3	thị trấn	Nam Phước
20605	508	3	xã	Duy Phú
20608	508	3	xã	Duy Tân
20611	508	3	xã	Duy Hòa
20614	508	3	xã	Duy Châu
20617	508	3	xã	Duy Trinh
20620	508	3	xã	Duy Sơn
20623	508	3	xã	Duy Trung
20626	508	3	xã	Duy Phước
20629	508	3	xã	Duy Thành
20632	508	3	xã	Duy Vinh
20635	508	3	xã	Duy Nghĩa
20638	508	3	xã	Duy Hải
509	49	2	huyện	Quế Sơn
20641	509	3	thị trấn	Đông Phú
20644	509	3	xã	Quế Xuân 1
20647	509	3	xã	Quế Xuân 2
20650	509	3	xã	Quế Phú
20651	509	3	thị trấn	Hương An
20656	509	3	thị trấn	Trung Phước
20659	509	3	xã	Quế Hiệp
20662	509	3	xã	Quế Thuận
20665	509	3	xã	Quế Mỹ
20668	509	3	xã	Ninh Phước
20669	509	3	xã	Phước Ninh
20671	509	3	xã	Quế Lộc
20674	509	3	xã	Quế Phước
20677	509	3	xã	Quế Long
20680	509	3	xã	Quế Châu
20683	509	3	xã	Quế Phong
20686	509	3	xã	Quế An
20689	509	3	xã	Quế Minh
20692	509	3	xã	Quế Lâm
510	49	2	huyện	Nam Giang
20695	510	3	thị trấn	Thạnh Mỹ
20698	510	3	xã	Laêê
20699	510	3	xã	Chơ Chun
20701	510	3	xã	Zuôich
20702	510	3	xã	Tà Pơơ
20704	510	3	xã	La Dêê
20705	510	3	xã	Đắc Tôi
20707	510	3	xã	Chà Vàl
20710	510	3	xã	Tà Bhinh
20713	510	3	xã	Cà Dy
20716	510	3	xã	Đắc Pre
20719	510	3	xã	Đắc Pring
511	49	2	huyện	Phước Sơn
20722	511	3	thị trấn	Khâm Đức
20725	511	3	xã	Phước Xuân
20728	511	3	xã	Phước Hiệp
20729	511	3	xã	Phước Hoà
20731	511	3	xã	Phước Đức
20734	511	3	xã	Phước Năng
20737	511	3	xã	Phước Mỹ
20740	511	3	xã	Phước Chánh
20743	511	3	xã	Phước Công
20746	511	3	xã	Phước Kim
20749	511	3	xã	Phước Lộc
20752	511	3	xã	Phước Thành
512	49	2	huyện	Hiệp Đức
20758	512	3	xã	Quế Tân
20764	512	3	xã	Quế Thọ
20767	512	3	xã	Bình Lâm
20770	512	3	xã	Sông Trà
20773	512	3	xã	Phước Trà
20776	512	3	xã	Phước Gia
20779	512	3	thị trấn	Tân Bình
20782	512	3	xã	Quế Lưu
20785	512	3	xã	Thăng Phước
20788	512	3	xã	Bình Sơn
513	49	2	huyện	Thăng Bình
20791	513	3	thị trấn	Hà Lam
20794	513	3	xã	Bình Dương
20797	513	3	xã	Bình Giang
20800	513	3	xã	Bình Nguyên
20803	513	3	xã	Bình Phục
20806	513	3	xã	Bình Triều
20809	513	3	xã	Bình Đào
20812	513	3	xã	Bình Minh
20815	513	3	xã	Bình Lãnh
20818	513	3	xã	Bình Trị
20821	513	3	xã	Bình Định
20824	513	3	xã	Bình Quý
20827	513	3	xã	Bình Phú
20833	513	3	xã	Bình Tú
20836	513	3	xã	Bình Sa
20839	513	3	xã	Bình Hải
20842	513	3	xã	Bình Quế
20845	513	3	xã	Bình An
20848	513	3	xã	Bình Trung
20851	513	3	xã	Bình Nam
514	49	2	huyện	Tiên Phước
20854	514	3	thị trấn	Tiên Kỳ
20857	514	3	xã	Tiên Sơn
20860	514	3	xã	Tiên Hà
20866	514	3	xã	Tiên Châu
20869	514	3	xã	Tiên Lãnh
20872	514	3	xã	Tiên Ngọc
20875	514	3	xã	Tiên Hiệp
20878	514	3	xã	Tiên Cảnh
20881	514	3	xã	Tiên Mỹ
20884	514	3	xã	Tiên Phong
20887	514	3	xã	Tiên Thọ
20890	514	3	xã	Tiên An
20893	514	3	xã	Tiên Lộc
20896	514	3	xã	Tiên Lập
515	49	2	huyện	Bắc Trà My
20899	515	3	thị trấn	Trà My
20900	515	3	xã	Trà Sơn
20902	515	3	xã	Trà Kót
20905	515	3	xã	Trà Nú
20908	515	3	xã	Trà Đông
20911	515	3	xã	Trà Dương
20914	515	3	xã	Trà Giang
20917	515	3	xã	Trà Bui
20920	515	3	xã	Trà Đốc
20923	515	3	xã	Trà Tân
20926	515	3	xã	Trà Giác
20929	515	3	xã	Trà Giáp
20932	515	3	xã	Trà Ka
516	49	2	huyện	Nam Trà My
20935	516	3	xã	Trà Leng
20938	516	3	xã	Trà Dơn
20941	516	3	xã	Trà Tập
20944	516	3	xã	Trà Mai
20947	516	3	xã	Trà Cang
20950	516	3	xã	Trà Linh
20953	516	3	xã	Trà Nam
20956	516	3	xã	Trà Don
20959	516	3	xã	Trà Vân
20962	516	3	xã	Trà Vinh
517	49	2	huyện	Núi Thành
20965	517	3	thị trấn	Núi Thành
20968	517	3	xã	Tam Xuân I
20971	517	3	xã	Tam Xuân II
20974	517	3	xã	Tam Tiến
20977	517	3	xã	Tam Sơn
20980	517	3	xã	Tam Thạnh
20983	517	3	xã	Tam Anh Bắc
20984	517	3	xã	Tam Anh Nam
20986	517	3	xã	Tam Hòa
20989	517	3	xã	Tam Hiệp
20992	517	3	xã	Tam Hải
20995	517	3	xã	Tam Giang
20998	517	3	xã	Tam Quang
21001	517	3	xã	Tam Nghĩa
21004	517	3	xã	Tam Mỹ Tây
21005	517	3	xã	Tam Mỹ Đông
21007	517	3	xã	Tam Trà
518	49	2	huyện	Phú Ninh
20364	518	3	thị trấn	Phú Thịnh
20365	518	3	xã	Tam Thành
20368	518	3	xã	Tam An
20374	518	3	xã	Tam Đàn
20377	518	3	xã	Tam Lộc
20380	518	3	xã	Tam Phước
20386	518	3	xã	Tam Thái
20387	518	3	xã	Tam Đại
20392	518	3	xã	Tam Dân
20395	518	3	xã	Tam Lãnh
51		1	tỉnh	Quảng Ngãi
522	51	2	thành phố	Quảng Ngãi
21010	522	3	phường	Lê Hồng Phong
21013	522	3	phường	Trần Phú
21016	522	3	phường	Quảng Phú
21019	522	3	phường	Nghĩa Chánh
21022	522	3	phường	Trần Hưng Đạo
21025	522	3	phường	Nguyễn Nghiêm
21028	522	3	phường	Nghĩa Lộ
21031	522	3	phường	Chánh Lộ
21034	522	3	xã	Nghĩa Dũng
21037	522	3	xã	Nghĩa Dõng
21172	522	3	phường	Trương Quang Trọng
21187	522	3	xã	Tịnh Hòa
21190	522	3	xã	Tịnh Kỳ
21199	522	3	xã	Tịnh Thiện
21202	522	3	xã	Tịnh Ấn Đông
21208	522	3	xã	Tịnh Châu
21211	522	3	xã	Tịnh Khê
21214	522	3	xã	Tịnh Long
21223	522	3	xã	Tịnh Ấn Tây
21232	522	3	xã	Tịnh An
21256	522	3	xã	Nghĩa Hà
21262	522	3	xã	An Phú
524	51	2	huyện	Bình Sơn
21040	524	3	thị trấn	Châu Ổ
21043	524	3	xã	Bình Thuận
21046	524	3	xã	Bình Thạnh
21049	524	3	xã	Bình Đông
21052	524	3	xã	Bình Chánh
21055	524	3	xã	Bình Nguyên
21058	524	3	xã	Bình Khương
21061	524	3	xã	Bình Trị
21064	524	3	xã	Bình An
21067	524	3	xã	Bình Hải
21070	524	3	xã	Bình Dương
21073	524	3	xã	Bình Phước
21079	524	3	xã	Bình Hòa
21082	524	3	xã	Bình Trung
21085	524	3	xã	Bình Minh
21088	524	3	xã	Bình Long
21091	524	3	xã	Bình Thanh 
21100	524	3	xã	Bình Chương
21103	524	3	xã	Bình Hiệp
21106	524	3	xã	Bình Mỹ
21109	524	3	xã	Bình Tân Phú
21112	524	3	xã	Bình Châu
525	51	2	huyện	Trà Bồng
21115	525	3	thị trấn	Trà Xuân
21118	525	3	xã	Trà Giang
21121	525	3	xã	Trà Thủy
21124	525	3	xã	Trà Hiệp
21127	525	3	xã	Trà Bình
21130	525	3	xã	Trà Phú
21133	525	3	xã	Trà Lâm
21136	525	3	xã	Trà Tân
21139	525	3	xã	Trà Sơn
21142	525	3	xã	Trà Bùi
21145	525	3	xã	Trà Thanh
21148	525	3	xã	Sơn Trà
21154	525	3	xã	Trà Phong
21157	525	3	xã	Hương Trà
21163	525	3	xã	Trà Xinh
21166	525	3	xã	Trà Tây
527	51	2	huyện	Sơn Tịnh
21175	527	3	xã	Tịnh Thọ
21178	527	3	xã	Tịnh Trà
21181	527	3	xã	Tịnh Phong
21184	527	3	xã	Tịnh Hiệp
21193	527	3	xã	Tịnh Bình
21196	527	3	xã	Tịnh Đông
21205	527	3	xã	Tịnh Bắc
21217	527	3	xã	Tịnh Sơn
21220	527	3	thị trấn	Tịnh Hà
21226	527	3	xã	Tịnh Giang
21229	527	3	xã	Tịnh Minh
528	51	2	huyện	Tư Nghĩa
21235	528	3	thị trấn	La Hà
21238	528	3	thị trấn	Sông Vệ
21241	528	3	xã	Nghĩa Lâm
21244	528	3	xã	Nghĩa Thắng
21247	528	3	xã	Nghĩa Thuận
21250	528	3	xã	Nghĩa Kỳ
21259	528	3	xã	Nghĩa Sơn
21268	528	3	xã	Nghĩa Hòa
21271	528	3	xã	Nghĩa Điền
21274	528	3	xã	Nghĩa Thương
21277	528	3	xã	Nghĩa Trung
21280	528	3	xã	Nghĩa Hiệp
21283	528	3	xã	Nghĩa Phương
529	51	2	huyện	Sơn Hà
21289	529	3	thị trấn	Di Lăng
21292	529	3	xã	Sơn Hạ
21295	529	3	xã	Sơn Thành
21298	529	3	xã	Sơn Nham
21301	529	3	xã	Sơn Bao
21304	529	3	xã	Sơn Linh
21307	529	3	xã	Sơn Giang
21310	529	3	xã	Sơn Trung
21313	529	3	xã	Sơn Thượng
21316	529	3	xã	Sơn Cao
21319	529	3	xã	Sơn Hải
21322	529	3	xã	Sơn Thủy
21325	529	3	xã	Sơn Kỳ
21328	529	3	xã	Sơn Ba
530	51	2	huyện	Sơn Tây
21331	530	3	xã	Sơn Bua
21334	530	3	xã	Sơn Mùa
21335	530	3	xã	Sơn Liên
21337	530	3	xã	Sơn Tân
21338	530	3	xã	Sơn Màu
21340	530	3	xã	Sơn Dung
21341	530	3	xã	Sơn Long
21343	530	3	xã	Sơn Tinh
21346	530	3	xã	Sơn Lập
531	51	2	huyện	Minh Long
21349	531	3	xã	Long Sơn
21352	531	3	xã	Long Mai
21355	531	3	xã	Thanh An
21358	531	3	xã	Long Môn
21361	531	3	xã	Long Hiệp
532	51	2	huyện	Nghĩa Hành
21364	532	3	thị trấn	Chợ Chùa
21367	532	3	xã	Hành Thuận
21370	532	3	xã	Hành Dũng
21373	532	3	xã	Hành Trung
21376	532	3	xã	Hành Nhân
21379	532	3	xã	Hành Đức
21382	532	3	xã	Hành Minh
21385	532	3	xã	Hành Phước
21388	532	3	xã	Hành Thiện
21391	532	3	xã	Hành Thịnh
21394	532	3	xã	Hành Tín Tây
21397	532	3	xã	Hành Tín  Đông
533	51	2	huyện	Mộ Đức
21400	533	3	thị trấn	Mộ Đức
21406	533	3	xã	Thắng Lợi
21409	533	3	xã	Đức Nhuận
21412	533	3	xã	Đức Chánh
21415	533	3	xã	Đức Hiệp
21418	533	3	xã	Đức Minh
21421	533	3	xã	Đức Thạnh
21424	533	3	xã	Đức Hòa
21427	533	3	xã	Đức Tân
21430	533	3	xã	Đức Phú
21433	533	3	xã	Đức Phong
21436	533	3	xã	Đức Lân
534	51	2	thị xã	Đức Phổ
21439	534	3	phường	Nguyễn Nghiêm
21442	534	3	xã	Phổ An
21445	534	3	xã	Phổ Phong
21448	534	3	xã	Phổ Thuận
21451	534	3	phường	Phổ Văn
21454	534	3	phường	Phổ Quang
21457	534	3	xã	Phổ Nhơn
21460	534	3	phường	Phổ Ninh
21463	534	3	phường	Phổ Minh
21466	534	3	phường	Phổ Vinh
21469	534	3	phường	Phổ Hòa
21472	534	3	xã	Phổ Cường
21475	534	3	xã	Phổ Khánh
21478	534	3	phường	Phổ Thạnh
21481	534	3	xã	Phổ Châu
535	51	2	huyện	Ba Tơ
21484	535	3	thị trấn	Ba Tơ
21487	535	3	xã	Ba Điền
21490	535	3	xã	Ba Vinh
21493	535	3	xã	Ba Thành
21496	535	3	xã	Ba Động
21499	535	3	xã	Ba Dinh
21500	535	3	xã	Ba Giang
21502	535	3	xã	Ba Liên
21505	535	3	xã	Ba Ngạc
21508	535	3	xã	Ba Khâm
21511	535	3	xã	Ba Cung
21517	535	3	xã	Ba Tiêu
21520	535	3	xã	Ba Trang
21523	535	3	xã	Ba Tô
